t,output
7.877,1,0.78938186
7.8780003,1,0.78937405
7.879,1,0.78936636
7.88,1,0.7893588
7.881,1,0.78935134
7.882,1,0.789344
7.883,1,0.7893368
7.884,1,0.7893297
7.885,1,0.7893227
7.886,1,0.78931576
7.887,1,0.78930897
7.888,1,0.7893023
7.889,1,0.78929573
7.89,1,0.7892893
7.891,1,0.789283
7.892,1,0.7892768
7.893,1,0.78927064
7.894,1,0.7892646
7.895,1,0.7892587
7.896,1,0.78925294
7.897,1,0.7892473
7.898,1,0.78924173
7.899,1,0.7892363
7.9,1,0.789231
7.901,1,0.78922576
7.902,1,0.78922063
7.903,1,0.7892156
7.904,1,0.78921074
7.9049997,1,0.78920597
7.906,1,0.7892013
7.907,1,0.7891968
7.908,1,0.7891923
7.909,1,0.78918797
7.91,1,0.78918374
7.9110003,1,0.7891796
7.912,1,0.7891756
7.913,1,0.78917176
7.914,1,0.78916794
7.915,1,0.78916425
7.916,1,0.78916067
7.917,1,0.7891572
7.918,1,0.7891539
7.919,1,0.78915066
7.92,1,0.78914756
7.921,1,0.7891445
7.922,1,0.7891416
7.923,1,0.7891388
7.924,1,0.7891361
7.925,1,0.78913355
7.926,1,0.7891311
7.927,1,0.7891287
7.928,1,0.78912646
7.929,1,0.7891243
7.93,1,0.7891223
7.9309998,1,0.7891204
7.932,1,0.7891185
7.933,1,0.7891168
7.934,1,0.7891152
7.935,1,0.7891137
7.936,1,0.7891123
7.937,1,0.7891111
7.938,1,0.7891099
7.939,1,0.7891088
7.94,1,0.78910786
7.941,1,0.789107
7.942,1,0.7891063
7.943,1,0.78910565
7.9440002,1,0.7891051
7.945,1,0.7891047
7.946,1,0.7891044
7.947,1,0.7891042
7.948,1,0.7891041
7.949,1,0.7891041
7.95,1,0.7891042
7.951,1,0.78910446
7.952,1,0.78910476
7.953,1,0.7891052
7.954,1,0.7891057
7.955,1,0.78910637
7.956,1,0.78910714
7.957,1,0.789108
7.958,1,0.78910893
7.959,1,0.78911
7.96,1,0.7891112
7.961,1,0.78911245
7.962,1,0.7891138
7.963,1,0.7891153
7.9639997,1,0.7891169
7.965,1,0.78911865
7.966,1,0.78912044
7.967,1,0.78912234
7.968,1,0.78912437
7.969,1,0.7891265
7.9700003,1,0.7891287
7.971,1,0.78913105
7.972,1,0.7891335
7.973,1,0.78913605
7.974,1,0.7891387
7.975,1,0.7891414
7.976,1,0.7891443
7.977,1,0.78914726
7.978,1,0.7891503
7.979,1,0.78915346
7.98,1,0.78915673
7.981,1,0.7891601
7.982,1,0.78916353
7.983,1,0.7891671
7.984,1,0.7891708
7.985,1,0.78917456
7.986,1,0.78917843
7.987,1,0.7891824
7.988,1,0.78918654
7.989,1,0.7891907
7.99,1,0.789195
7.991,1,0.7891994
7.992,1,0.7892039
7.993,1,0.7892085
7.994,1,0.7892132
7.995,1,0.78921795
7.996,1,0.78922284
7.9969997,1,0.78922784
7.998,1,0.78923297
7.999,1,0.78923815
8,1,0.78924346
8.001,1,0.7892489
8.002,1,0.78925437
8.003,1,0.78925997
8.004,1,0.7892657
8.005,1,0.7892715
8.006,1,0.7892774
8.007,1,0.7892834
8.008,1,0.7892895
8.009,1,0.7892957
8.01,1,0.789302
8.011,1,0.78930837
8.012,1,0.78931487
8.013,1,0.7893215
8.014,1,0.78932816
8.015,1,0.78933495
8.016,1,0.78934187
8.017,1,0.78934884
8.018,1,0.78935593
8.019,1,0.78936315
8.02,1,0.7893704
8.021,1,0.7893778
8.022,1,0.7893853
8.023,1,0.7893929
8.024,1,0.7894006
8.025,1,0.7894084
8.026,1,0.78941625
8.027,1,0.78942424
8.028,1,0.7894323
8.029,1,0.78944045
8.03,1,0.78944874
8.031,1,0.7894571
8.032,1,0.78946555
8.033,1,0.7894741
8.034,1,0.7894828
8.035,1,0.78949153
8.036,1,0.78950036
8.037,1,0.7895093
8.038,1,0.78951836
8.039,1,0.7895275
8.04,1,0.7895367
8.041,1,0.789546
8.042,1,0.78955543
8.043,1,0.78956497
8.044,1,0.78957456
8.045,1,0.7895843
8.046,1,0.78959405
8.047,1,0.78960395
8.048,1,0.7896139
8.049,1,0.789624
8.05,1,0.78963417
8.051,1,0.7896444
8.052,1,0.7896548
8.053,1,0.7896652
8.054,1,0.7896758
8.055,1,0.7896864
8.056,1,0.7896971
8.057,1,0.78970796
8.058,1,0.78971887
8.059,1,0.7897299
8.06,1,0.789741
8.061,1,0.7897522
8.062,1,0.78976345
8.063,1,0.78977484
8.064,1,0.7897863
8.065,1,0.78979784
8.066,1,0.78980947
8.067,1,0.7898212
8.068,1,0.789833
8.069,1,0.78984493
8.07,1,0.789857
8.071,1,0.78986907
8.072,1,0.7898813
8.073,1,0.78989357
8.074,1,0.78990597
8.075,1,0.7899184
8.076,1,0.789931
8.077,1,0.78994364
8.078,1,0.7899564
8.079,1,0.7899692
8.08,1,0.78998214
8.081,1,0.78999513
8.082,1,0.79000825
8.083,1,0.7900214
8.084,1,0.7900347
8.085,1,0.79004806
8.086,1,0.7900615
8.087,1,0.790075
8.088,1,0.7900886
8.089,1,0.7901023
8.09,1,0.7901161
8.091,1,0.79012996
8.092,1,0.7901439
8.093,1,0.790158
8.094,1,0.7901721
8.095,1,0.79018635
8.096,1,0.79020065
8.097,1,0.7902151
8.098,1,0.79022956
8.099,1,0.7902441
8.1,1,0.79025877
8.101,1,0.7902735
8.102,1,0.7902883
8.103,1,0.79030323
8.104,1,0.79031825
8.105,1,0.79033333
8.106,1,0.7903485
8.107,1,0.7903637
8.108,1,0.79037905
8.109,1,0.7903945
8.11,1,0.79041
8.111,1,0.79042554
8.112,1,0.7904412
8.113,1,0.79045695
8.114,1,0.7904728
8.115,1,0.7904887
8.116,1,0.7905047
8.117,1,0.7905208
8.118,1,0.79053694
8.119,1,0.7905532
8.12,1,0.79056954
8.121,1,0.79058594
8.122,1,0.79060245
8.123,1,0.790619
8.124,1,0.79063565
8.125,1,0.7906524
8.126,1,0.7906692
8.127,1,0.79068613
8.128,1,0.7907031
8.129,1,0.79072016
8.13,1,0.79073733
8.131,1,0.79075456
8.132,1,0.79077184
8.133,1,0.79078925
8.134,1,0.7908067
8.135,1,0.79082423
8.136,1,0.7908419
8.137,1,0.7908596
8.138,1,0.79087734
8.139,1,0.7908952
8.14,1,0.79091316
8.141,1,0.79093117
8.142,1,0.7909493
8.143,1,0.79096746
8.144,1,0.7909857
8.145,1,0.791004
8.146,1,0.7910224
8.147,1,0.7910409
8.148,1,0.79105943
8.149,1,0.7910781
8.15,1,0.7910968
8.151,1,0.7911156
8.152,1,0.7911344
8.153,1,0.7911534
8.154,1,0.7911724
8.155,1,0.79119146
8.156,1,0.79121065
8.157,1,0.7912299
8.158,1,0.7912492
8.159,1,0.7912686
8.16,1,0.7912881
8.161,1,0.7913076
8.162,1,0.79132724
8.163,1,0.7913469
8.164,1,0.7913667
8.165,1,0.79138654
8.166,1,0.79140645
8.167,1,0.7914264
8.168,1,0.7914465
8.169,1,0.79146665
8.17,1,0.79148686
8.171,1,0.7915071
8.172,1,0.79152745
8.173,1,0.7915479
8.174,1,0.7915684
8.175,1,0.79158896
8.176,1,0.7916096
8.177,1,0.79163027
8.178,1,0.79165107
8.179,1,0.79167193
8.18,1,0.79169285
8.181,1,0.79171383
8.182,1,0.7917349
8.183,1,0.79175603
8.184,1,0.79177725
8.185,1,0.79179853
8.186,1,0.7918199
8.187,1,0.79184127
8.188,1,0.7918627
8.189,1,0.7918843
8.19,1,0.79190594
8.191,1,0.79192764
8.192,1,0.7919494
8.193,1,0.7919712
8.194,1,0.7919931
8.195,1,0.792015
8.196,1,0.79203707
8.197,1,0.7920592
8.198,1,0.79208136
8.199,1,0.7921036
8.2,1,0.7921259
8.201,1,0.79214823
8.202,1,0.79217064
8.203,1,0.7921931
8.204,1,0.7922157
8.205,1,0.79223835
8.206,1,0.79226106
8.207,1,0.79228383
8.208,1,0.79230666
8.209,1,0.79232955
8.21,1,0.7923525
8.211,1,0.7923755
8.212,1,0.7923986
8.213,1,0.7924217
8.214,1,0.7924449
8.215,1,0.7924682
8.216,1,0.79249156
8.217,1,0.792515
8.218,1,0.79253846
8.219,1,0.792562
8.22,1,0.7925856
8.221,1,0.7926093
8.222,1,0.792633
8.223,1,0.7926568
8.224,1,0.7926806
8.225,1,0.7927045
8.226,1,0.7927285
8.227,1,0.7927525
8.228,1,0.7927766
8.229,1,0.7928007
8.23,1,0.7928249
8.231,1,0.7928492
8.232,1,0.7928735
8.233,1,0.7928979
8.234,1,0.7929223
8.235,1,0.7929468
8.236,1,0.7929714
8.237,1,0.792996
8.238,1,0.79302067
8.239,1,0.7930454
8.24,1,0.7930702
8.241,1,0.79309505
8.242,1,0.79311997
8.243,1,0.79314494
8.244,1,0.79317
8.245,1,0.79319507
8.246,1,0.7932202
8.247,1,0.79324543
8.248,1,0.7932707
8.249,1,0.79329604
8.25,1,0.79332143
8.251,1,0.7933469
8.252,1,0.7933724
8.253,1,0.79339796
8.254,1,0.7934236
8.255,1,0.7934493
8.256,1,0.793475
8.257,1,0.7935007
8.258,1,0.79352653
8.259,1,0.7935524
8.26,1,0.7935783
8.261,1,0.7936043
8.262,1,0.79363036
8.2630005,1,0.79365647
8.264,1,0.79368263
8.265,1,0.79370886
8.266,1,0.79373515
8.267,1,0.79376143
8.268,1,0.7937878
8.269,1,0.7938142
8.27,1,0.79384065
8.271,1,0.7938672
8.272,1,0.79389375
8.273,1,0.7939204
8.274,1,0.7939471
8.275,1,0.7939738
8.276,1,0.79400057
8.277,1,0.7940274
8.278,1,0.79405427
8.279,1,0.7940812
8.28,1,0.7941082
8.281,1,0.7941352
8.282,1,0.7941623
8.283,1,0.7941894
8.284,1,0.7942166
8.285,1,0.7942438
8.286,1,0.7942711
8.287,1,0.7942984
8.288,1,0.79432577
8.289,1,0.7943532
8.29,1,0.79438066
8.291,1,0.7944082
8.292,1,0.79443574
8.293,1,0.79446334
8.294,1,0.794491
8.295,1,0.7945187
8.296,1,0.7945465
8.297,1,0.79457426
8.298,1,0.7946021
8.299,1,0.79463
8.3,1,0.79465795
8.301,1,0.7946859
8.302,1,0.7947139
8.303,1,0.794742
8.304,1,0.7947701
8.305,1,0.7947983
8.306,1,0.7948265
8.307,1,0.79485476
8.308,1,0.7948831
8.309,1,0.79491144
8.31,1,0.7949398
8.311,1,0.79496825
8.312,1,0.79499674
8.313,1,0.7950252
8.314,1,0.7950538
8.315,1,0.7950824
8.316,1,0.79511106
8.317,1,0.79513973
8.318,1,0.79516846
8.319,1,0.79519725
8.32,1,0.79522604
8.321,1,0.7952549
8.322,1,0.7952838
8.323,1,0.7953127
8.324,1,0.7953417
8.325,1,0.7953707
8.326,1,0.7953997
8.327,1,0.7954288
8.328,1,0.79545796
8.329,1,0.7954871
8.33,1,0.7955163
8.331,1,0.7955456
8.332,1,0.79557484
8.333,1,0.79560417
8.334,1,0.79563355
8.335,1,0.79566294
8.336,1,0.7956924
8.337,1,0.7957219
8.338,1,0.7957514
8.339,1,0.79578096
8.34,1,0.7958106
8.341,1,0.7958402
8.342,1,0.7958699
8.343,1,0.79589957
8.344,1,0.7959293
8.345,1,0.7959591
8.346,1,0.7959889
8.347,1,0.7960188
8.348,1,0.79604864
8.349,1,0.79607856
8.35,1,0.79610854
8.351,1,0.7961385
8.352,1,0.79616857
8.353,1,0.7961986
8.354,1,0.7962287
8.355,1,0.79625887
8.356,1,0.796289
8.357,1,0.79631925
8.358,1,0.79634947
8.359,1,0.79637975
8.36,1,0.79641
8.361,1,0.79644036
8.3619995,1,0.7964707
8.363,1,0.7965011
8.364,1,0.7965315
8.365,1,0.79656196
8.366,1,0.7965925
8.367,1,0.796623
8.368,1,0.79665357
8.369,1,0.79668415
8.37,1,0.7967148
8.371,1,0.7967454
8.372,1,0.7967761
8.373,1,0.7968068
8.374,1,0.79683757
8.375,1,0.7968683
8.376,1,0.79689914
8.377,1,0.79692996
8.378,1,0.79696083
8.379,1,0.7969917
8.38,1,0.79702264
8.381,1,0.7970536
8.382,1,0.79708457
8.383,1,0.79711556
8.384,1,0.79714656
8.385,1,0.7971776
8.386,1,0.79720867
8.387,1,0.7972398
8.3880005,1,0.7972709
8.389,1,0.79730207
8.39,1,0.79733324
8.391,1,0.7973645
8.392,1,0.7973957
8.393,1,0.79742694
8.394,1,0.79745823
8.395,1,0.7974895
8.396,1,0.7975209
8.397,1,0.7975522
8.398,1,0.79758364
8.399,1,0.79761505
8.4,1,0.79764646
8.401,1,0.79767793
8.402,1,0.7977094
8.403,1,0.79774094
8.404,1,0.79777247
8.405,1,0.797804
8.406,1,0.7978356
8.407,1,0.7978672
8.408,1,0.79789877
8.409,1,0.7979304
8.41,1,0.79796207
8.411,1,0.7979938
8.412,1,0.7980255
8.413,1,0.7980572
8.414,1,0.79808897
8.415,1,0.79812074
8.416,1,0.7981525
8.417,1,0.79818434
8.418,1,0.79821616
8.419,1,0.798248
8.42,1,0.7982799
8.421,1,0.79831177
8.422,1,0.79834366
8.423,1,0.7983756
8.424,1,0.79840755
8.425,1,0.7984395
8.426,1,0.7984715
8.427,1,0.7985035
8.428,1,0.7985355
8.429,1,0.7985676
8.43,1,0.79859966
8.431,1,0.7986317
8.432,1,0.7986638
8.433,1,0.7986959
8.434,1,0.79872805
8.435,1,0.7987602
8.436,1,0.79879236
8.437,1,0.79882455
8.438,1,0.79885674
8.439,1,0.7988889
8.44,1,0.79892117
8.441,1,0.7989534
8.442,1,0.79898566
8.443,1,0.7990179
8.444,1,0.7990502
8.445,1,0.7990825
8.446,1,0.7991148
8.447,1,0.7991471
8.448,1,0.7991795
8.449,1,0.79921186
8.45,1,0.7992442
8.451,1,0.7992766
8.452,1,0.799309
8.453,1,0.79934144
8.454,1,0.79937387
8.455,1,0.7994063
8.456,1,0.7994387
8.457,1,0.7994712
8.458,1,0.7995037
8.459,1,0.79953617
8.46,1,0.79956865
8.461,1,0.79960114
8.462,1,0.7996337
8.463,1,0.7996662
8.464,1,0.79969877
8.465,1,0.7997313
8.466,1,0.79976386
8.467,1,0.7997964
8.468,1,0.799829
8.469,1,0.7998616
8.47,1,0.7998942
8.471,1,0.7999268
8.472,1,0.7999594
8.473,1,0.799992
8.474,1,0.8000246
8.475,1,0.8000573
8.476,1,0.80008996
8.477,1,0.8001226
8.478,1,0.8001553
8.479,1,0.80018795
8.48,1,0.8002206
8.481,1,0.8002533
8.482,1,0.80028594
8.483,1,0.80031866
8.484,1,0.8003514
8.485,1,0.8003841
8.486,1,0.8004168
8.4869995,1,0.80044955
8.488,1,0.8004823
8.489,1,0.800515
8.49,1,0.8005477
8.491,1,0.80058044
8.492,1,0.80061316
8.493,1,0.8006459
8.494,1,0.8006787
8.495,1,0.80071145
8.496,1,0.80074424
8.497,1,0.800777
8.498,1,0.8008098
8.499,1,0.8008426
8.5,1,0.80087537
8.501,1,0.80090815
8.502,1,0.80094093
8.503,1,0.8009737
8.504,1,0.8010065
8.505,1,0.8010393
8.506,1,0.80107206
8.507,1,0.80110484
8.508,1,0.8011376
8.509,1,0.8011704
8.51,1,0.8012032
8.511,1,0.801236
8.512,1,0.80126876
8.5130005,1,0.80130154
8.514,1,0.8013343
8.515,1,0.8013671
8.516,1,0.8013999
8.517,1,0.80143267
8.518,1,0.80146545
8.519,1,0.80149823
8.52,1,0.801531
8.521,1,0.8015638
8.522,1,0.8015966
8.523,1,0.80162936
8.524,1,0.80166215
8.525,1,0.8016949
8.526,1,0.8017277
8.527,1,0.8017605
8.528,1,0.8017933
8.529,1,0.80182606
8.53,1,0.80185884
8.531,1,0.8018916
8.532,1,0.8019244
8.533,1,0.8019572
8.534,1,0.80199
8.535,1,0.80202276
8.536,1,0.8020555
8.537,1,0.8020882
8.538,1,0.8021209
8.539,1,0.80215365
8.54,1,0.80218637
8.541,1,0.8022191
8.542,1,0.8022518
8.543,1,0.80228454
8.544,1,0.80231726
8.545,1,0.80235
8.546,1,0.8023827
8.547,1,0.8024154
8.548,1,0.80244803
8.549,1,0.8024807
8.55,1,0.80251336
8.551,1,0.802546
8.552,1,0.8025787
8.5529995,1,0.80261135
8.554,1,0.802644
8.555,1,0.8026766
8.556,1,0.8027092
8.557,1,0.8027418
8.558,1,0.8027744
8.559,1,0.80280703
8.56,1,0.80283964
8.561,1,0.80287224
8.562,1,0.8029048
8.563,1,0.8029373
8.564,1,0.8029699
8.565,1,0.8030024
8.566,1,0.80303496
8.567,1,0.8030675
8.568,1,0.8031
8.569,1,0.8031325
8.57,1,0.80316496
8.571,1,0.80319744
8.5720005,1,0.8032299
8.573,1,0.8032624
8.574,1,0.80329484
8.575,1,0.80332726
8.576,1,0.8033597
8.577,1,0.8033921
8.578,1,0.80342454
8.579,1,0.8034569
8.58,1,0.80348927
8.581,1,0.80352163
8.582,1,0.803554
8.583,1,0.8035863
8.584,1,0.8036186
8.585,1,0.8036509
8.586,1,0.8036832
8.587,1,0.8037155
8.588,1,0.8037478
8.589,1,0.80378
8.59,1,0.80381227
8.591,1,0.8038445
8.592,1,0.8038767
8.593,1,0.8039089
8.594,1,0.8039411
8.595,1,0.80397326
8.596,1,0.8040054
8.597,1,0.8040375
8.598,1,0.80406964
8.599,1,0.80410177
8.6,1,0.80413383
8.601,1,0.8041659
8.602,1,0.80419797
8.603,1,0.80423
8.604,1,0.804262
8.605,1,0.804294
8.606,1,0.804326
8.607,1,0.80435795
8.608,1,0.8043899
8.609,1,0.80442184
8.61,1,0.80445373
8.611,1,0.8044856
8.6119995,1,0.8045175
8.613,1,0.80454934
8.614,1,0.80458117
8.615,1,0.804613
8.616,1,0.80464476
8.617,1,0.80467653
8.618,1,0.8047083
8.619,1,0.80474
8.62,1,0.8047717
8.621,1,0.80480343
8.622,1,0.8048351
8.623,1,0.80486673
8.624,1,0.8048984
8.625,1,0.80493
8.626,1,0.80496156
8.627,1,0.80499315
8.628,1,0.8050247
8.629,1,0.8050562
8.63,1,0.80508775
8.631,1,0.8051192
8.632,1,0.8051507
8.633,1,0.80518216
8.634,1,0.8052136
8.635,1,0.805245
8.636,1,0.80527633
8.637,1,0.8053077
8.6380005,1,0.80533904
8.639,1,0.80537033
8.64,1,0.8054016
8.641,1,0.80543286
8.642,1,0.8054641
8.643,1,0.8054953
8.644,1,0.8055265
8.645,1,0.80555767
8.646,1,0.8055888
8.647,1,0.8056199
8.648,1,0.805651
8.649,1,0.80568206
8.65,1,0.8057131
8.651,1,0.8057441
8.652,1,0.8057751
8.653,1,0.80580604
8.654,1,0.805837
8.655,1,0.8058679
8.656,1,0.8058988
8.657,1,0.80592966
8.658,1,0.8059605
8.659,1,0.8059913
8.66,1,0.80602205
8.661,1,0.8060528
8.662,1,0.8060835
8.663,1,0.8061142
8.664,1,0.8061449
8.665,1,0.80617553
8.666,1,0.80620617
8.667,1,0.80623674
8.668,1,0.8062673
8.669,1,0.80629784
8.67,1,0.80632836
8.671,1,0.8063588
8.672,1,0.8063893
8.673,1,0.8064197
8.674,1,0.80645007
8.675,1,0.8064804
8.676,1,0.80651075
8.677,1,0.806541
8.6779995,1,0.8065713
8.679,1,0.8066015
8.68,1,0.80663174
8.681,1,0.8066619
8.682,1,0.80669206
8.683,1,0.80672216
8.684,1,0.80675226
8.685,1,0.8067823
8.686,1,0.80681235
8.687,1,0.8068423
8.688,1,0.8068723
8.689,1,0.8069022
8.69,1,0.80693215
8.691,1,0.806962
8.692,1,0.8069919
8.693,1,0.8070217
8.694,1,0.8070515
8.695,1,0.8070812
8.696,1,0.8071109
8.6970005,1,0.8071406
8.698,1,0.8071702
8.699,1,0.80719984
8.7,1,0.8072294
8.701,1,0.80725896
8.702,1,0.80728847
8.703,1,0.807318
8.704,1,0.8073474
8.705,1,0.8073768
8.706,1,0.8074062
8.707,1,0.8074355
8.708,1,0.80746484
8.709,1,0.8074941
8.71,1,0.80752337
8.711,1,0.8075526
8.712,1,0.8075817
8.713,1,0.80761087
8.714,1,0.80763996
8.715,1,0.80766904
8.716,1,0.8076981
8.717,1,0.80772704
8.718,1,0.807756
8.719,1,0.8077849
8.72,1,0.8078138
8.721,1,0.8078427
8.722,1,0.80787146
8.723,1,0.80790025
8.724,1,0.807929
8.725,1,0.8079577
8.726,1,0.8079864
8.727,1,0.808015
8.728,1,0.8080436
8.729,1,0.80807215
8.73,1,0.8081007
8.731,1,0.8081292
8.732,1,0.8081576
8.733,1,0.80818605
8.734,1,0.8082144
8.735,1,0.80824274
8.736,1,0.80827105
8.7369995,1,0.8082993
8.738,1,0.8083275
8.739,1,0.8083557
8.74,1,0.8083838
8.741,1,0.8084119
8.742,1,0.80843997
8.743,1,0.808468
8.744,1,0.80849594
8.745,1,0.8085239
8.746,1,0.8085518
8.747,1,0.8085797
8.748,1,0.8086075
8.749,1,0.8086353
8.75,1,0.808663
8.751,1,0.8086907
8.752,1,0.8087184
8.753,1,0.808746
8.754,1,0.8087736
8.755,1,0.8088011
8.756,1,0.8088286
8.757,1,0.80885607
8.758,1,0.8088835
8.759,1,0.80891085
8.76,1,0.8089382
8.761,1,0.8089655
8.762,1,0.80899274
8.7630005,1,0.80902
8.764,1,0.80904716
8.765,1,0.8090743
8.766,1,0.80910134
8.767,1,0.8091284
8.768,1,0.8091554
8.769,1,0.80918235
8.77,1,0.8092093
8.771,1,0.80923617
8.772,1,0.809263
8.773,1,0.80928975
8.774,1,0.8093165
8.775,1,0.8093432
8.776,1,0.80936986
8.777,1,0.8093965
8.778,1,0.8094231
8.779,1,0.8094496
8.78,1,0.8094761
8.781,1,0.80950254
8.782,1,0.80952895
8.783,1,0.8095553
8.784,1,0.8095816
8.785,1,0.80960786
8.786,1,0.8096341
8.787,1,0.80966026
8.788,1,0.80968636
8.789,1,0.80971247
8.79,1,0.8097385
8.791,1,0.8097645
8.792,1,0.80979043
8.793,1,0.80981636
8.794,1,0.8098422
8.795,1,0.80986804
8.796,1,0.8098938
8.797,1,0.8099195
8.798,1,0.80994517
8.799,1,0.8099708
8.8,1,0.80999637
8.801,1,0.8100219
8.802,1,0.8100474
8.8029995,1,0.81007284
8.804,1,0.81009823
8.805,1,0.81012356
8.806,1,0.81014884
8.807,1,0.8101741
8.808,1,0.8101993
8.809,1,0.8102245
8.81,1,0.81024957
8.811,1,0.81027466
8.812,1,0.8102997
8.813,1,0.81032467
8.814,1,0.8103496
8.815,1,0.81037444
8.816,1,0.8103993
8.817,1,0.8104241
8.818,1,0.8104488
8.819,1,0.8104735
8.82,1,0.8104981
8.821,1,0.8105227
8.8220005,1,0.81054723
8.823,1,0.81057173
8.824,1,0.81059617
8.825,1,0.81062055
8.826,1,0.81064487
8.827,1,0.8106692
8.828,1,0.81069344
8.829,1,0.81071764
8.83,1,0.8107418
8.831,1,0.81076586
8.832,1,0.8107899
8.833,1,0.8108139
8.834,1,0.81083786
8.835,1,0.81086177
8.836,1,0.8108856
8.837,1,0.8109094
8.838,1,0.8109331
8.839,1,0.81095684
8.84,1,0.8109805
8.841,1,0.8110041
8.842,1,0.81102765
8.843,1,0.81105113
8.844,1,0.81107455
8.845,1,0.8110979
8.846,1,0.8111213
8.847,1,0.8111446
8.848,1,0.81116784
8.849,1,0.811191
8.85,1,0.81121415
8.851,1,0.8112372
8.852,1,0.8112602
8.853,1,0.81128323
8.854,1,0.8113062
8.855,1,0.81132907
8.856,1,0.8113519
8.857,1,0.81137466
8.858,1,0.8113974
8.859,1,0.81142
8.86,1,0.8114426
8.861,1,0.8114652
8.8619995,1,0.81148773
8.863,1,0.8115102
8.864,1,0.8115326
8.865,1,0.81155497
8.866,1,0.81157726
8.867,1,0.8115995
8.868,1,0.81162167
8.869,1,0.8116438
8.87,1,0.8116659
8.871,1,0.81168795
8.872,1,0.81170994
8.873,1,0.8117319
8.874,1,0.81175375
8.875,1,0.81177557
8.876,1,0.8117973
8.877,1,0.811819
8.878,1,0.81184065
8.879,1,0.81186223
8.88,1,0.8118838
8.881,1,0.8119053
8.882,1,0.8119268
8.883,1,0.8119482
8.884,1,0.8119695
8.885,1,0.8119908
8.886,1,0.812012
8.887,1,0.8120332
8.8880005,1,0.8120543
8.889,1,0.8120753
8.89,1,0.8120963
8.891,1,0.8121173
8.892,1,0.8121382
8.893,1,0.81215906
8.894,1,0.81217986
8.895,1,0.8122006
8.896,1,0.8122213
8.897,1,0.8122419
8.898,1,0.8122625
8.899,1,0.812283
8.9,1,0.8123034
8.901,1,0.8123238
8.902,1,0.81234413
8.903,1,0.8123644
8.904,1,0.8123846
8.905,1,0.8124048
8.906,1,0.81242496
8.907,1,0.81244504
8.908,1,0.8124651
8.909,1,0.81248504
8.91,1,0.81250495
8.911,1,0.8125248
8.912,1,0.8125446
8.913,1,0.8125643
8.914,1,0.812584
8.915,1,0.8126036
8.916,1,0.81262314
8.917,1,0.81264263
8.918,1,0.81266207
8.919,1,0.81268144
8.92,1,0.81270075
8.921,1,0.81272
8.922,1,0.8127392
8.923,1,0.8127583
8.924,1,0.8127774
8.925,1,0.8127965
8.926,1,0.8128155
8.927,1,0.81283444
8.9279995,1,0.81285334
8.929,1,0.8128722
8.93,1,0.81289095
8.931,1,0.81290966
8.932,1,0.8129283
8.933,1,0.8129469
8.934,1,0.81296545
8.935,1,0.81298393
8.936,1,0.81300235
8.937,1,0.8130207
8.938,1,0.813039
8.939,1,0.81305724
8.94,1,0.8130754
8.941,1,0.81309354
8.942,1,0.8131116
8.943,1,0.8131296
8.944,1,0.81314754
8.945,1,0.8131654
8.946,1,0.81318325
8.9470005,1,0.813201
8.948,1,0.8132187
8.949,1,0.81323636
8.95,1,0.81325394
8.951,1,0.81327146
8.952,1,0.8132889
8.953,1,0.81330633
8.954,1,0.8133237
8.955,1,0.81334096
8.956,1,0.8133582
8.957,1,0.81337535
8.958,1,0.81339246
8.959,1,0.8134095
8.96,1,0.8134265
8.961,1,0.8134434
8.962,1,0.8134603
8.963,1,0.8134771
8.964,1,0.81349385
8.965,1,0.81351054
8.966,1,0.81352717
8.967,1,0.81354374
8.968,1,0.81356025
8.969,1,0.8135767
8.97,1,0.8135931
8.971,1,0.8136094
8.972,1,0.8136257
8.973,1,0.8136419
8.974,1,0.81365806
8.975,1,0.81367415
8.976,1,0.8136902
8.977,1,0.81370616
8.978,1,0.8137221
8.979,1,0.8137379
8.98,1,0.8137537
8.981,1,0.81376946
8.982,1,0.81378514
8.983,1,0.81380075
8.984,1,0.8138163
8.985,1,0.8138318
8.986,1,0.81384724
8.9869995,1,0.8138626
8.988,1,0.81387794
8.989,1,0.8138932
8.99,1,0.8139084
8.991,1,0.81392354
8.992,1,0.8139386
8.993,1,0.81395364
8.994,1,0.8139686
8.995,1,0.8139835
8.996,1,0.81399834
8.997,1,0.8140131
8.998,1,0.81402785
8.999,1,0.8140425
9,1,0.8140571
9.001,1,0.81407166
9.002,1,0.81408614
9.003,1,0.81410056
9.004,1,0.8141149
9.005,1,0.81412923
9.006,1,0.8141435
9.007,1,0.81415766
9.008,1,0.8141718
9.009,1,0.81418586
9.01,1,0.81419986
9.011,1,0.8142138
9.012,1,0.8142277
9.013,1,0.8142415
9.014,1,0.8142553
9.015,1,0.814269
9.016,1,0.81428266
9.017,1,0.81429625
9.018,1,0.8143098
9.019,1,0.81432325
9.02,1,0.81433666
9.021,1,0.81435
9.022,1,0.8143633
9.023,1,0.8143765
9.024,1,0.8143896
9.025,1,0.81440264
9.026,1,0.81441563
9.027,1,0.81442857
9.028,1,0.81444144
9.029,1,0.81445426
9.03,1,0.814467
9.031,1,0.8144797
9.032,1,0.81449234
9.033,1,0.8145049
9.034,1,0.81451744
9.035,1,0.8145299
9.036,1,0.8145423
9.037,1,0.81455463
9.038,1,0.8145669
9.039,1,0.8145791
9.04,1,0.8145913
9.041,1,0.8146034
9.042,1,0.8146154
9.043,1,0.8146274
9.044,1,0.81463933
